timestamp,log_listener,fight_id,source_pilot,source_ship_type,source_ship_class,source_ship_tech,source_hull_rarity,source_alliance,source_corp,source_kind,target_pilot,target_ship_type,target_ship_class,target_ship_tech,target_hull_rarity,target_alliance,target_corp,target_kind,attempt_type,module,module_tech_level,module_meta_level,module_meta_group,result,origin_count,origin_log_files,origin_line_numbers,Log_file_original_line
2026.01.15 23:51:29,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Deringston Xa'thon,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Zula Rage,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,5,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt,3790;922;2232;6134;1503,[ 2026.01.15 23:51:29 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Deringston Xa'thon] - to Loki [ECHO.] [INOU] [Zula Rage] -
2026.01.15 23:51:06,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Francis the Mute,Heretic,Interdictor,T2,Tech II,NV,NVACA,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,5,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt,3772;890;2229;6128;1486,[ 2026.01.15 23:51:06 ] (combat) Warp scramble attempt from Heretic [NV] [NVACA] [Francis the Mute] - to Basilisk [ECHO.] [INOU] [0wnda] -
2026.01.15 23:52:35,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Francis the Mute,Heretic,Interdictor,T2,Tech II,NV,NVACA,player,JiJ Hinken,Bifrost,Command Destroyer,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_202340_94865292.txt;20260115_225541_1797692549.txt,1064;1551,[ 2026.01.15 23:52:35 ] (combat) Warp scramble attempt from Heretic [NV] [NVACA] [Francis the Mute] - to Bifrost [ECHO.] [INOU] [JiJ Hinken] -
2026.01.15 23:50:44,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Francis the Mute,Heretic,Interdictor,T2,Tech II,NV,NVACA,player,Khan Zung,Sleipnir,Command Ship,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,5,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt,3754;871;2221;6117;1469,[ 2026.01.15 23:50:44 ] (combat) Warp scramble attempt from Heretic [NV] [NVACA] [Francis the Mute] - to Sleipnir [ECHO.] [INOU] [Khan Zung] -
2026.01.15 23:46:46,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Francis the Mute,Heretic,Interdictor,T2,Tech II,NV,NVACA,player,Ownda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3503;606;1135;5677;1020;672,[ 2026.01.15 23:46:46 ] (combat) Warp scramble attempt from Heretic [NV] [NVACA] [Francis the Mute] - to Basilisk [ECHO.] [INOU] [Ownda] -
2026.01.15 23:49:22,Outalized,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Francis the Mute,Heretic,Interdictor,T2,Tech II,NV,NVACA,player,Ownda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_225941_548047231.txt,1165,[ 2026.01.15 23:49:22 ] (combat) Warp scramble attempt from Francis the Mute [NV][NVACA] Heretic to Ownda [ECHO.][INOU] Basilisk
2026.01.15 23:52:17,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Francis the Mute,Heretic,Interdictor,T2,Tech II,NV,NVACA,player,Turix,Sleipnir,Command Ship,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_202340_94865292.txt;20260115_225541_1797692549.txt,1025;1540,[ 2026.01.15 23:52:17 ] (combat) Warp scramble attempt from Heretic [NV] [NVACA] [Francis the Mute] - to Sleipnir [ECHO.] [INOU] [Turix] -
2026.01.15 23:52:41,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Francis the Mute,Heretic,Interdictor,T2,Tech II,NV,NVACA,player,Turix,Sleipnir,Command Ship,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,2,20260115_202340_94865292.txt;20260115_225541_1797692549.txt,1069;1555,[ 2026.01.15 23:52:41 ] (combat) Warp scramble attempt from Heretic [NV] [NVACA] [Francis the Mute] - to Sleipnir [ECHO.] [INOU] [Turix] -
2026.01.15 23:50:24,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Francis the Mute,Heretic,Interdictor,T2,Tech II,NV,NVACA,player,Zula Rage,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,5,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt,3731;838;2211;6086;1458,[ 2026.01.15 23:50:24 ] (combat) Warp scramble attempt from Heretic [NV] [NVACA] [Francis the Mute] - to Loki [ECHO.] [INOU] [Zula Rage] -
2026.01.15 23:55:11,Zula Rage,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Francis the Mute,Heretic,Interdictor,T2,Tech II,NV,NVACA,player,Zula Rage,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_225541_1797692549.txt,1706,[ 2026.01.15 23:55:11 ] (combat) Warp scramble attempt from Heretic [NV] [Francis the Mute] - to you!
2026.01.15 23:49:20,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,ImmortalisMyst,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Berserk Horse,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3674;777;1933;6022;1374;1156,[ 2026.01.15 23:49:20 ] (combat) Warp scramble attempt from Loki [ECHO.] [INOU] [ImmortalisMyst] - to Sacrilege [NV] [NVACA] [Berserk Horse] -
2026.01.15 23:49:22,Outalized,fight_002_15jan2026_23-38_TO_15jan2026_23-56,ImmortalisMyst,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Berserk Horse,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Warp scramble attempt,,,,,Attempt,1,20260115_225941_548047231.txt,1169,[ 2026.01.15 23:49:22 ] (combat) Warp scramble attempt from ImmortalisMyst [ECHO.][INOU] Loki to Berserk Horse [NV][NVACA] Sacrilege
2026.01.15 23:43:13,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,ImmortalisMyst,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Kariya Uta,Scorpion,Battleship,T1,Tech I,NV,NVACA,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3246;371;856;5391;747;300,[ 2026.01.15 23:43:13 ] (combat) Warp scramble attempt from Loki [ECHO.] [INOU] [ImmortalisMyst] - to Scorpion [NV] [NVACA] [Kariya Uta] -
2026.01.15 23:44:13,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,ImmortalisMyst,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Mick Fightmaster,Armageddon,Battleship,T1,Tech I,NV,NVACA,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3327;448;897;5463;809;388,[ 2026.01.15 23:44:13 ] (combat) Warp scramble attempt from Loki [ECHO.] [INOU] [ImmortalisMyst] - to Armageddon [NV] [NVACA] [Mick Fightmaster] -
2026.01.15 23:41:31,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,International Shoe,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,ImmortalisMyst,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3100;260;536;5252;556;123,[ 2026.01.15 23:41:31 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [International Shoe] - to Loki [ECHO.] [INOU] [ImmortalisMyst] -
2026.01.15 23:44:10,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,International Shoe,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,JiJ Hinken,Rook,Combat Recon Ship,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3324;444;890;5458;805;384,[ 2026.01.15 23:44:10 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [International Shoe] - to Rook [ECHO.] [INOU] [JiJ Hinken] -
2026.01.15 23:46:31,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,International Shoe,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Tan mie,Cenotaph,Combat Battlecruiser,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3493;587;1078;5642;976;604,[ 2026.01.15 23:46:31 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [International Shoe] - to Cenotaph [ECHO.] [INOU] [Tan mie] -
2026.01.15 23:49:22,Outalized,fight_002_15jan2026_23-38_TO_15jan2026_23-56,International Shoe,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Tan mie,Cenotaph,Combat Battlecruiser,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_225941_548047231.txt,1170,[ 2026.01.15 23:49:22 ] (combat) Warp scramble attempt from International Shoe [NV][NVACA] Sacrilege to Tan mie [ECHO.][INOU] Cenotaph
2026.01.15 23:53:38,Zula Rage,fight_002_15jan2026_23-38_TO_15jan2026_23-56,International Shoe,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Turix,Sleipnir,Command Ship,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_225541_1797692549.txt,1641,[ 2026.01.15 23:53:38 ] (combat) Warp scramble attempt from Sacrilege [NV] [International Shoe] - to Sleipnir [ECHO.] [Turix] -
2026.01.15 23:40:22,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,International Shoe,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Zula Rage,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,2997;198;258;5153;194;59,[ 2026.01.15 23:40:22 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [International Shoe] - to Loki [ECHO.] [INOU] [Zula Rage] -
2026.01.15 23:52:35,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,JiJ Hinken,Bifrost,Command Destroyer,T2,Tech II,ECHO.,INOU,player,Francis the Mute,Heretic,Interdictor,T2,Tech II,NV,NVACA,player,Warp scramble attempt,,,,,Attempt,2,20260115_202340_94865292.txt;20260115_225541_1797692549.txt,1063;1550,[ 2026.01.15 23:52:35 ] (combat) Warp scramble attempt from Bifrost [ECHO.] [INOU] [JiJ Hinken] - to Heretic [NV] [NVACA] [Francis the Mute] -
2026.01.15 23:52:56,Zula Rage,fight_002_15jan2026_23-38_TO_15jan2026_23-56,MissileFart,Devoter,Heavy Interdiction Cruiser,T2,Tech II,NV,NVACA,player,JiJ Hinken,Bifrost,Command Destroyer,T2,Tech II,ECHO.,INOU,player,Warp disruption attempt,,,,,Attempt,1,20260115_225541_1797692549.txt,1580,[ 2026.01.15 23:52:56 ] (combat) Warp disruption attempt from Devoter [NV] [MissileFart] - to Bifrost [ECHO.] [JiJ Hinken] -
2026.01.15 23:53:12,Zula Rage,fight_002_15jan2026_23-38_TO_15jan2026_23-56,MissileFart,Devoter,Heavy Interdiction Cruiser,T2,Tech II,NV,NVACA,player,JiJ Hinken,Bifrost,Command Destroyer,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_225541_1797692549.txt,1604,[ 2026.01.15 23:53:12 ] (combat) Warp scramble attempt from Devoter [NV] [MissileFart] - to Bifrost [ECHO.] [JiJ Hinken] -
2026.01.15 23:51:08,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,MissileFart,Devoter,Heavy Interdiction Cruiser,T2,Tech II,NV,NVACA,player,Tan mie,Cenotaph,Combat Battlecruiser,T1,Faction,ECHO.,INOU,player,Warp disruption attempt,,,,,Attempt,5,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt,3773;891;2230;6129;1487,[ 2026.01.15 23:51:08 ] (combat) Warp disruption attempt from Devoter [NV] [NVACA] [MissileFart] - to Cenotaph [ECHO.] [INOU] [Tan mie] -
2026.01.15 23:52:44,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,MissileFart,Devoter,Heavy Interdiction Cruiser,T2,Tech II,NV,NVACA,player,Turix,Sleipnir,Command Ship,T2,Tech II,ECHO.,INOU,player,Warp disruption attempt,,,,,Attempt,2,20260115_202340_94865292.txt;20260115_225541_1797692549.txt,1080;1559,[ 2026.01.15 23:52:44 ] (combat) Warp disruption attempt from Devoter [NV] [NVACA] [MissileFart] - to Sleipnir [ECHO.] [INOU] [Turix] -
2026.01.15 23:53:28,Zula Rage,fight_002_15jan2026_23-38_TO_15jan2026_23-56,MissileFart,Devoter,Heavy Interdiction Cruiser,T2,Tech II,NV,NVACA,player,Turix,Sleipnir,Command Ship,T2,Tech II,ECHO.,INOU,player,Warp disruption attempt,,,,,Attempt,1,20260115_225541_1797692549.txt,1627,[ 2026.01.15 23:53:28 ] (combat) Warp disruption attempt from Devoter [NV] [MissileFart] - to Sleipnir [ECHO.] [Turix] -
2026.01.15 23:55:34,Zula Rage,fight_002_15jan2026_23-38_TO_15jan2026_23-56,MissileFart,Devoter,Heavy Interdiction Cruiser,T2,Tech II,NV,NVACA,player,Zula Rage,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp disruption attempt,,,,,Attempt,1,20260115_225541_1797692549.txt,1731,[ 2026.01.15 23:55:34 ] (combat) Warp disruption attempt from Devoter [NV] [MissileFart] - to you!
2026.01.15 23:51:37,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,MissileFart,Devoter,Heavy Interdiction Cruiser,T2,Tech II,NV,NVACA,player,muteassassin,Sleipnir,Command Ship,T2,Tech II,ECHO.,INOU,player,Warp disruption attempt,,,,,Attempt,5,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt,3803;939;2234;6138;1514,[ 2026.01.15 23:51:37 ] (combat) Warp disruption attempt from Devoter [NV] [NVACA] [MissileFart] - to Sleipnir [ECHO.] [INOU] [muteassassin] -
2026.01.15 23:43:40,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Nate Titain,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Ampika Zarelli,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3286;404;868;5426;771;328,[ 2026.01.15 23:43:40 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Nate Titain] - to Loki [ECHO.] [INOU] [Ampika Zarelli] -
2026.01.15 23:51:42,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Nate Titain,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Elya Aylet,Sleipnir,Command Ship,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,5,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt,3811;953;2235;6143;1518,[ 2026.01.15 23:51:42 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Nate Titain] - to Sleipnir [ECHO.] [INOU] [Elya Aylet] -
2026.01.15 23:45:48,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Nate Titain,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Tan mie,Cenotaph,Combat Battlecruiser,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3446;566;969;5576;899;471,[ 2026.01.15 23:45:48 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Nate Titain] - to Cenotaph [ECHO.] [INOU] [Tan mie] -
2026.01.15 23:49:22,Outalized,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Nate Titain,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Tan mie,Cenotaph,Combat Battlecruiser,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_225941_548047231.txt,1166,[ 2026.01.15 23:49:22 ] (combat) Warp scramble attempt from Nate Titain [NV][NVACA] Sacrilege to Tan mie [ECHO.][INOU] Cenotaph
2026.01.15 23:40:28,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Nate Titain,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Zula Rage,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3008;207;267;5166;216;62,[ 2026.01.15 23:40:28 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Nate Titain] - to Loki [ECHO.] [INOU] [Zula Rage] -
2026.01.15 23:49:27,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Roman Furrer,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Andre Skywalker,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,5,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt,3678;788;1976;6026;1391,[ 2026.01.15 23:49:27 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Roman Furrer] - to Loki [ECHO.] [INOU] [Andre Skywalker] -
2026.01.15 23:51:43,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Roman Furrer,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Elya Aylet,Sleipnir,Command Ship,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,5,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt,3813;956;2236;6145;1520,[ 2026.01.15 23:51:43 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Roman Furrer] - to Sleipnir [ECHO.] [INOU] [Elya Aylet] -
2026.01.15 23:50:34,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Roman Furrer,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,ImmortalisMyst,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,5,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt,3743;852;2217;6099;1465,[ 2026.01.15 23:50:34 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Roman Furrer] - to Loki [ECHO.] [INOU] [ImmortalisMyst] -
2026.01.15 23:48:48,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Roman Furrer,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,JiJ Hinken,Bifrost,Command Destroyer,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3640;723;1750;5987;1296;1023,[ 2026.01.15 23:48:48 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Roman Furrer] - to Bifrost [ECHO.] [INOU] [JiJ Hinken] -
2026.01.15 23:45:48,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Roman Furrer,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Tan mie,Cenotaph,Combat Battlecruiser,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3447;567;970;5577;900;472,[ 2026.01.15 23:45:48 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Roman Furrer] - to Cenotaph [ECHO.] [INOU] [Tan mie] -
2026.01.15 23:53:25,Zula Rage,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Roman Furrer,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Turix,Sleipnir,Command Ship,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_225541_1797692549.txt,1622,[ 2026.01.15 23:53:25 ] (combat) Warp scramble attempt from Sacrilege [NV] [Roman Furrer] - to Sleipnir [ECHO.] [Turix] -
2026.01.15 23:43:42,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Tinker Blightsteel,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Ampika Zarelli,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3289;408;869;5428;773;333,[ 2026.01.15 23:43:42 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Tinker Blightsteel] - to Loki [ECHO.] [INOU] [Ampika Zarelli] -
2026.01.15 23:51:45,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Tinker Blightsteel,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Elya Aylet,Sleipnir,Command Ship,T2,Tech II,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,5,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt,3819;963;2237;6148;1522,[ 2026.01.15 23:51:45 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Tinker Blightsteel] - to Sleipnir [ECHO.] [INOU] [Elya Aylet] -
2026.01.15 23:45:50,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Tinker Blightsteel,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Tan mie,Cenotaph,Combat Battlecruiser,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3454;570;973;5582;904;476,[ 2026.01.15 23:45:50 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Tinker Blightsteel] - to Cenotaph [ECHO.] [INOU] [Tan mie] -
2026.01.15 23:49:22,Outalized,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Tinker Blightsteel,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Tan mie,Cenotaph,Combat Battlecruiser,T1,Faction,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,1,20260115_225941_548047231.txt,1162,[ 2026.01.15 23:49:22 ] (combat) Warp scramble attempt from Tinker Blightsteel [NV][NVACA] Sacrilege to Tan mie [ECHO.][INOU] Cenotaph
2026.01.15 23:40:26,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Tinker Blightsteel,Sacrilege,Heavy Assault Cruiser,T2,Tech II,NV,NVACA,player,Zula Rage,Loki,Strategic Cruiser,T3,Tech III,ECHO.,INOU,player,Warp scramble attempt,,,,,Attempt,6,20260115_201152_1350587670.txt;20260115_202340_94865292.txt;20260115_230059_1146915702.txt;20260115_202337_2059311182.txt;20260115_225541_1797692549.txt;20260115_225941_548047231.txt,3006;204;265;5165;205;61,[ 2026.01.15 23:40:26 ] (combat) Warp scramble attempt from Sacrilege [NV] [NVACA] [Tinker Blightsteel] - to Loki [ECHO.] [INOU] [Zula Rage] -
